id,user_id,tweeted_at,content
03877d96-5dd9-44cf-a61c-32c19bf8d1d7,2b12b686-cc59-4ec4-a4a3-64ebe247e3bc,2019-02-25T18:06:16.019805,Jaffle Shop again. Ordered a chai and mighty. This place is the worst.
591d6f7d-6570-4b81-a3fa-027a2628a907,b9385bce-fcec-4148-8af9-e796d71ecfb9,2019-02-25T08:02:01.523807,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo.
ec61ba83-733c-419a-ab00-5620e84ec853,9569d4f2-6c9b-4a64-9a33-398a310ede53,2019-02-25T08:48:47.472529,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
5ff8a137-ea18-406b-b660-d9a1b4a40db0,23b5b221-34d8-4f52-98b8-62e6c0972f90,2019-02-25T10:27:30.245750,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
992a146e-6b45-4b72-8409-373bf0c3c71c,b96e5020-5c73-4b9f-92f0-b349a764c7f9,2019-02-25T13:46:47.652062,Jaffle Shop again. Ordered a for richer or pourover  and a nutellaphone who dis?. This place is my least favorite.
28a635bc-abdc-499a-bd60-d017447a9a82,8a7e35fd-571b-49e7-987e-64c2536cdc19,2019-02-25T12:28:18.209440,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
0f9878fb-bbb2-4a47-a38e-919e2932cac8,7a16e5ca-4bcd-44ba-871e-5945386742cf,2019-02-25T15:47:04.395106,Jaffle Shop again. Ordered a chai and mighty and a flame impala. This place is my least favorite.
0f0f2cbe-22e8-42bf-8351-f6abaed19969,5c9023fa-62a4-43ed-8645-9ebb612ace4d,2019-02-25T15:52:15.756436,Jaffle Shop again. Ordered a vanilla ice and a the krautback. This place is my least favorite.
cb193413-e8c4-4072-abc8-e73e761ea9eb,ca0054a3-8543-4dcd-b4e2-0b2509227090,2019-02-25T08:22:41.586427,Jaffles from the Jaffle Shop are sooo gooood! Ordered a chai and mighty.
058083d8-b8ee-4c11-9447-7389853bf202,225c9d68-3eb2-42d5-a76a-715fb9e67120,2019-02-25T13:26:14.913011,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty.
d1b5f4cb-677f-47ce-a8cf-4ed7073a5a13,5f0aecfd-df44-4325-80b2-7ba3d14439d4,2019-02-25T13:22:33.183140,Jaffle Shop again. Ordered a chai and mighty. This place is awful.
d885d4cf-7ccf-497f-b2db-1bdd6ce8b844,b8044a6d-0e32-45fd-9eb3-52d48e01efcc,2019-02-25T13:24:49.409549,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
246459f5-b649-4d2a-be2b-425f975f59c3,6ccaefde-a624-442f-9e82-a473661df3de,2019-02-26T16:13:13.949077,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover .
3a4b3fd9-0dfa-4c4e-9306-48270b685475,69ca5828-59a6-4830-b345-3baa9847a8b7,2019-02-26T15:11:36.621234,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo.
2f3f8534-a579-4d21-bbde-9b3fbf5db723,36a16235-e0df-476f-b139-45a104df03f4,2019-02-26T16:52:45.001469,Jaffle Shop again. Ordered a vanilla ice. This place is inedible.
dd26d354-3870-473c-8c8b-7050f9342393,25afe967-fd21-40ae-86b6-a76b731cbc04,2019-02-26T08:23:11.225102,Jaffle shop is not bad. Ordered a vanilla ice.
2034bbf5-5c6d-46d7-bb2b-9314f2bef2fa,a38b1c54-af00-476b-a96a-adef98cbc0b0,2019-02-26T11:52:47.986720,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo.
6502ff67-8987-4fd7-af72-a7cda6f498f4,c14dc6c5-045b-4daf-ad0b-fcbd997aeb17,2019-02-26T13:55:22.470688,Jaffle Shop again. Ordered a tangaroo and a flame impala. This place is the worst.
0e27481c-35d6-429d-a3d5-8e9026a78743,96206919-54d6-492c-9a09-881d8e665731,2019-02-26T17:03:53.347540,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo and a doctor stew.
f317f1cf-108e-4a33-811a-6800d4bf68e1,622b0df2-92b6-49dd-92e9-b9a7f48696f2,2019-02-26T08:41:26.545755,Jaffle Shop again. Ordered a tangaroo. This place is terrible.
d20250b4-dd72-4252-a9cd-d7132391c92e,d0aa6639-55df-48c5-9f78-95ee79ab670e,2019-02-26T07:42:44.329330,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade.
d3333820-8a41-4664-aac0-cedd1092d741,fd9ec585-57ea-4a20-a70b-46fa42a68f66,2019-02-26T11:36:14.215117,Jaffle Shop again. Ordered a adele-ade. This place is awful.
9ed29a5d-ec52-41f0-a020-2bc50554b896,06fb927f-a893-488d-86af-5aba3c70e235,2019-02-26T16:45:17.044957,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover  and a nutellaphone who dis?.
d1027304-53f1-4551-87f1-680e3ebb56e0,13ba273f-e3f1-4b0b-bbda-36174fb9ea86,2019-02-26T17:26:50.677999,Jaffle shop is okay. Ordered a tangaroo and a doctor stew.
d1feb103-a480-401d-b414-3e0e408751bc,9e1a7c06-1ef3-474c-9b5f-a998f3c51729,2019-02-26T08:51:20.210655,Jaffle Shop again. Ordered a chai and mighty. This place is the worst.
53da7faa-af44-422b-b376-446a4a833925,2b7118f8-0b8d-4dc9-b0d8-74f0dc30d9b1,2019-02-26T07:47:07.993638,Jaffle shop is okay. Ordered a chai and mighty.
a138691b-5a45-42e5-9fe6-6b380f61e6be,76f0d4a3-b5dc-4f38-b115-5f878bfa109e,2019-02-26T12:13:29.946736,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
d92d8e76-498c-4c7a-bcf1-264201e23bf6,6b5d60be-0399-42ef-a6e1-e3e0e9a2acc0,2019-02-26T08:42:25.363366,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
48b31858-4c97-48fc-b8bc-541640c45456,9e4ca6a7-fda4-4658-9cfd-f6a450441b20,2019-02-26T13:02:20.513437,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
4332d822-8e31-4fa1-8e5d-0720b4fe8c1d,8b929ea7-39d5-4f38-908f-670f6eae2c29,2019-02-26T15:52:32.059123,Jaffles from the Jaffle Shop are amazing! Ordered a tangaroo and a flame impala.
3b3acc0a-c42c-4c12-b8b2-14a9256a7c85,89e18c2b-404b-4c4c-9045-8891b12a327f,2019-02-26T07:57:06.642935,Jaffle shop is pretty decent. Ordered a chai and mighty.
bb2a7906-c2a0-4899-a234-0fdc86c3c6e7,53e0af95-c17e-4997-b88c-384809990789,2019-02-26T18:10:29.140137,Jaffle shop is average. Ordered a for richer or pourover  and a mel-bun.
ab880a98-8d4d-4b81-9c6e-9a1eedf57622,108ed913-9b0f-489f-9376-a3e8c7fca821,2019-02-26T12:32:27.159994,Jaffle shop is just meh. Ordered a adele-ade and a doctor stew.
f93d2b22-5d24-4a9d-8f85-8289cd634ddc,18e96526-8915-496c-9beb-8b0860800b8c,2019-02-26T07:35:27.740623,Jaffle Shop again. Ordered a chai and mighty. This place is inedible.
c0cbacc5-5f3a-4f56-89b8-7979a0010bfd,58287324-f181-4be7-abc1-f2b5534d9d2a,2019-02-26T11:33:48.809662,Jaffle Shop again. Ordered a adele-ade. This place is my least favorite.
0cd6633a-348f-4e96-ad0f-70fff46c7589,268714ce-ef29-431c-8066-dbb7db8fac27,2019-02-26T16:51:19.311238,Jaffle shop is fine. Ordered a for richer or pourover .
f3bb9ff4-9825-487a-bfd2-3e48b36f030c,8d56a2af-4a6c-420d-a727-e6156ca844af,2019-02-26T10:08:29.391674,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo.
4765efb1-7a4f-4b26-b6be-1f49b3ca13ae,22f66254-0def-42e4-b682-817d4394248d,2019-02-26T09:04:30.818140,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
d797ce86-adb6-4dad-b19d-1217ccbcc607,9940c038-5e98-443f-ad7d-55689bfd393a,2019-02-26T13:22:33.918278,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
180bc750-6c3c-469d-bce9-549d7c6d3be7,4b4ce7ca-ebd2-40ce-a227-1ed8ed99fcb9,2019-02-26T13:04:24.717790,Jaffle Shop again. Ordered a for richer or pourover . This place is disgusting.
4e4f85e8-de84-4ee6-8e5c-6f09b4e548e4,0faa8428-c21a-433b-8a34-7badda9f6a59,2019-02-26T16:51:37.813698,Jaffle Shop again. Ordered a vanilla ice and a the krautback. This place is inedible.
2e300c81-b6f5-454a-83fe-d18d273b20cd,f8fc9d4f-eef5-4d97-a08c-8ca36cdfaf4b,2019-02-26T18:01:46.940442,Jaffle Shop again. Ordered a adele-ade and a the krautback. This place is the worst.
148e243a-e4d1-4492-92e3-28d95b70baff,c90eb997-c1ca-46f4-b2cc-5d0d6bce74dd,2019-02-26T16:40:30.393274,Jaffle shop is pretty decent. Ordered a for richer or pourover .
60f17cc9-364a-4f15-88dd-b07c01267e6e,f76e400c-1f96-4154-aa3b-f8a477268e1d,2019-02-26T08:38:14.590111,Jaffle shop is average. Ordered a adele-ade.
784f3454-3b04-461e-af32-77de5e68632b,62a0838f-4c0b-49dd-984d-8b2f52b2bb5f,2019-02-26T15:04:45.961486,Jaffle Shop again. Ordered a tangaroo and a doctor stew. This place is awful.
473fd707-97af-4752-9345-41f3349309b6,049c12a9-8fa1-42a0-a136-4805a556824e,2019-02-26T12:18:22.958087,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
3fbe729c-fc58-4ec6-be08-b6b9b8b4dddb,10539323-5c3e-40e2-8d55-7802dd6f89f6,2019-02-26T15:10:16.910553,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
9c3dc6fe-ac18-414d-a4b4-e6f08cee4070,019ec255-6c37-474d-baf4-8fbb77c5b78e,2019-02-26T14:29:31.726959,Jaffle Shop again. Ordered a tangaroo and a the krautback. This place is awful.
1bff93a1-672d-4d51-bf85-84a7ea509630,13ae83f7-7dee-4370-96eb-8f1b55410b1b,2019-02-26T14:51:44.753243,Jaffle Shop again. Ordered a for richer or pourover . This place is gross.
60c19df1-c171-4a0b-902b-09ef77f1925b,cb0ece10-45e9-4332-99c5-f9a3cb1c35e7,2019-02-26T17:17:53.271776,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice and a flame impala.
25f982f5-03f4-4a52-97c6-5efaa1f0b33a,04c8687b-eb67-4392-84f2-da94ff1d6290,2019-02-26T15:38:57.835028,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover  and a nutellaphone who dis?.
76fcbd8c-7d1a-4b20-a843-0c4bb86a559c,36fa3cc1-f3c2-4fc0-ae63-68518be110a6,2019-02-26T14:26:04.371707,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice.
f6942835-8fd0-4f09-b7e5-f47be7acaf5b,0cdd5d22-a895-40b5-a16f-65dcbfc65a3d,2019-02-26T16:00:37.144718,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice and a mel-bun.
7b47b8b2-120f-4a20-8753-dad30dd6e3df,c5a423ee-6393-4d80-a119-bb0592a863ef,2019-02-26T08:16:18.445175,Jaffle Shop again. Ordered a for richer or pourover . This place is disgusting.
41a3bdfd-45ee-47d8-b869-87a30390402b,d4ba0479-9205-4976-892d-a7bf5059e876,2019-02-26T14:44:16.948871,Jaffle shop is just meh. Ordered a adele-ade.
8c91bd8b-8168-4618-bc66-baca998b94ff,ff22268e-d3ae-4606-9b93-e5c938e35b2b,2019-02-26T12:15:11.832154,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo.
bd98d77e-eb00-4def-b4c4-79fa1b522745,fb5036cf-01aa-453f-8754-d109e61a088d,2019-02-26T13:41:03.568687,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty and a mel-bun.
4204aca4-9bbe-4c4f-9cb6-9c3248427f83,7a83e277-8009-4b94-8a5f-c16abe30be94,2019-02-26T08:27:03.657182,Jaffle Shop again. Ordered a chai and mighty. This place is my least favorite.
5c51ca52-34b6-47f8-8dff-a41a085ffee5,9f518778-37c8-491c-9f29-3d18b281333e,2019-02-26T12:06:39.309345,Jaffle Shop again. Ordered a for richer or pourover . This place is gross.
f84d96fe-153f-4c10-a897-4e0495e06fbe,40100acd-4b42-4a59-81a6-b8cf956f285a,2019-02-26T11:26:31.380451,Jaffle Shop again. Ordered a chai and mighty. This place is terrible.
bb342dcd-b0f6-40b0-974a-225480d7923a,9bcac9e8-d2fd-4bc5-a3d8-26e3e096c9a3,2019-02-26T08:40:41.173371,Jaffles from the Jaffle Shop are the best! Ordered a chai and mighty.
1e2c9f4f-850d-4cf3-af69-adeae137e79a,43949fa7-5b4d-44ac-aff5-4fb997a943e7,2019-02-26T08:05:25.251694,Jaffles from the Jaffle Shop are awesome! Ordered a for richer or pourover .
2d38278e-1240-4963-ae0f-4ef817aac759,1b413587-cdba-4581-8e15-8cdc33303834,2019-02-26T18:11:02.913411,Jaffle Shop again. Ordered a adele-ade and a flame impala. This place is my least favorite.
f4003222-0672-4cff-aa88-27a7cfe74c31,0ea8cf97-e46e-4e05-821a-ec2a14ba97cf,2019-02-26T07:58:31.477161,Jaffle Shop again. Ordered a for richer or pourover . This place is my least favorite.
6b70a7a9-236b-4863-8f63-ef891fa64245,d83e168d-885f-4e81-95f8-476a2a9396ab,2019-02-26T16:44:27.366872,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
50dad272-fdd6-4b76-ad1e-6e2513de4bc9,18a8b9bf-c075-4434-802b-d306e4e8c3c1,2019-02-26T08:05:14.959049,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice.
bf3057da-802b-4e62-b155-8360998ad12d,e2e4c964-ab23-4210-a8ee-ceea6eb90f01,2019-02-26T18:34:12.035330,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade.
783aab8e-1a7b-45d6-acbd-642591f53ec3,0dc197e8-b4d6-4740-91f2-a81a4ba619ae,2019-02-26T08:06:46.978482,Jaffle Shop again. Ordered a for richer or pourover . This place is my least favorite.
32989ce8-94db-4399-b016-b1688bd75106,e77ba423-e24a-4897-afb3-87ca57cd2fb3,2019-02-26T15:50:44.150769,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice and a nutellaphone who dis?.
4a4cc292-7dbf-468d-b99f-117e77d622ac,fe697677-359b-415b-84f9-366183edf36e,2019-02-26T19:11:53.951624,Jaffle shop is alright. Ordered a for richer or pourover  and a mel-bun.
f4bdffc9-4ced-4387-b44d-0b6f0ab0780f,2b12b686-cc59-4ec4-a4a3-64ebe247e3bc,2019-02-26T17:42:59.788060,Jaffle Shop again. Ordered a for richer or pourover  and a flame impala. This place is terrible.
12d12625-41c4-452c-9967-043df1073faf,b9385bce-fcec-4148-8af9-e796d71ecfb9,2019-02-26T08:16:18.309445,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade.
f6a92b02-e175-475d-a07e-031463c525a1,79ba1813-21d3-440e-a95f-38107264e8be,2019-02-26T07:49:07.890956,Jaffle shop is not bad. Ordered a tangaroo.
5f92816a-b7a0-4656-94b5-79dd133cc3a3,7a16e5ca-4bcd-44ba-871e-5945386742cf,2019-02-26T17:57:19.329043,Jaffle Shop again. Ordered a for richer or pourover  and a mel-bun. This place is terrible.
5a1c1a36-c2d2-4edc-bc5d-10edfe9c2945,225c9d68-3eb2-42d5-a76a-715fb9e67120,2019-02-26T14:36:54.511411,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo.
701ef90b-7a7c-40a1-8b39-cc303232107e,3a9c3555-1fc6-4e99-b38c-4f4632e73227,2019-02-26T10:22:07.764619,"Jaffle Shop again. Ordered a tangaroo, a tangaroo, a adele-ade, a doctor stew, and a nutellaphone who dis?. This place is terrible."
40c7d544-bb84-475a-8c0b-ec49be3c6c6f,c640b6d3-46a1-4973-b561-a7c610b0b862,2019-02-26T07:40:58.571968,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice.
5e3ca49f-ebf2-4045-a3d7-b86f46ef056e,41097fef-6341-405f-a0de-a72e615b7cab,2019-02-27T18:29:54.768160,Jaffle shop is just meh. Ordered a for richer or pourover  and a nutellaphone who dis?.
3c9b7c86-abae-45f4-847a-325ab5ce8d66,36a16235-e0df-476f-b139-45a104df03f4,2019-02-27T12:17:07.201483,Jaffle Shop again. Ordered a for richer or pourover  and a nutellaphone who dis?. This place is terrible.
18176e4b-2ef7-47ea-b2bf-2d9c31880fa7,4a74ecae-531a-4677-8a3b-9c305f3dad4d,2019-02-27T08:35:34.680881,Jaffle Shop again. Ordered a vanilla ice. This place is awful.
716fc5cd-0d13-4002-bc0c-e73f224fe36e,78406354-f781-4e0e-bb91-8daebd562ca1,2019-02-27T12:36:26.787137,Jaffle Shop again. Ordered a for richer or pourover . This place is awful.
3f693ed5-534e-451a-84f9-e789abf81328,a54ead00-172e-4077-bb3a-100541cbd417,2019-02-27T08:17:30.881964,Jaffles from the Jaffle Shop are delicious! Ordered a adele-ade.
46af6bfc-8eeb-40e3-a954-42f75e7c124f,c14dc6c5-045b-4daf-ad0b-fcbd997aeb17,2019-02-27T15:58:28.619350,Jaffle Shop again. Ordered a vanilla ice. This place is disgusting.
cef097d5-fdac-447e-8e1e-92dee8a71997,84f45551-07cd-47a9-80cd-7ef4636dabba,2019-02-27T14:40:07.095875,Jaffle shop is okay. Ordered a doctor stew and a flame impala.
e24cb6ce-817b-470d-81f8-99170fa884e2,ae7a7a89-5d8c-414a-a29f-2b30b5856a65,2019-02-27T17:12:11.862910,Jaffle shop is pretty decent. Ordered a tangaroo and a flame impala.
08476220-5cc6-4e88-b71f-ab7f3d194668,1c716f1d-ce6c-4815-9b4a-e6850e7b3ec7,2019-02-27T08:56:09.322096,Jaffles from the Jaffle Shop are amazing! Ordered a tangaroo.
09c1ce72-f99a-4de6-bb7e-d47dc2771ed7,96206919-54d6-492c-9a09-881d8e665731,2019-02-27T15:30:12.247528,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo and a the krautback.
b9eb7913-fd47-42c4-9553-0f12af311aba,93cfeb22-1ecc-4957-bf6c-6ace1d6b6515,2019-02-27T08:45:10.442544,Jaffle Shop again. Ordered a chai and mighty. This place is awful.
ea7500da-3263-4eb2-abb5-fc66e64b6f75,371b0a88-4c1a-47da-a025-2d75f80188a4,2019-02-27T15:07:29.036423,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice and a the krautback.
1007cf33-097f-49f7-8511-4e78768d34c3,f10b943c-52c7-4654-8690-fbd4246b224c,2019-02-27T15:46:14.245911,Jaffle shop is alright. Ordered a vanilla ice.
bf605757-98d4-42fe-b6a8-04b591c0f15d,6f36a9c7-2614-4c0c-889f-bfdef46c71d9,2019-02-27T17:14:23.612994,Jaffle shop is alright. Ordered a adele-ade and a mel-bun.
820186dc-7668-47d1-8a80-a065ed45856a,7b14e9ea-956e-46a1-92e0-18b2ec420ebf,2019-02-27T08:11:08.676156,Jaffle shop is okay. Ordered a tangaroo.
460fc5b7-3422-48da-9558-0aec23a86f06,9fe4b25b-c380-4146-8297-2178a1f30bff,2019-02-27T15:06:17.325042,Jaffle shop is average. Ordered a chai and mighty.
64861eca-c474-4da8-9989-6a0f56409a71,2a2cebad-3288-4466-9733-02a7fd7bcb34,2019-02-27T15:38:35.312215,Jaffle Shop again. Ordered a tangaroo and a the krautback. This place is awful.
14c6e454-811a-42d3-bdb6-80fc024d1210,13ba273f-e3f1-4b0b-bbda-36174fb9ea86,2019-02-27T18:04:03.083388,Jaffle shop is okay. Ordered a vanilla ice.
7c65af57-9fec-41d8-8205-85d3a6811744,2b7118f8-0b8d-4dc9-b0d8-74f0dc30d9b1,2019-02-27T08:07:59.673372,Jaffle shop is okay. Ordered a for richer or pourover .
a3773a33-64b9-4b86-a101-a485a14908ed,2d0f7150-cdc3-4aee-a2ef-0a037e26b151,2019-02-27T08:34:38.612025,Jaffle Shop again. Ordered a adele-ade. This place is inedible.
68ba4d45-c335-46dc-9bd0-5a2c9c4eae3a,9e4ca6a7-fda4-4658-9cfd-f6a450441b20,2019-02-27T14:54:28.086376,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty.
88cebc73-799f-4ff1-b8a7-37c4f60f7547,6012f440-50c6-48b6-aa97-bc37e85439de,2019-02-27T08:19:26.494568,Jaffle shop is alright. Ordered a adele-ade.
3759c826-8103-4cc8-bfd5-17e3bcc3a6be,108ed913-9b0f-489f-9376-a3e8c7fca821,2019-02-27T18:39:14.272642,Jaffle shop is not bad. Ordered a adele-ade.
1d1203b3-46d9-4547-b5f5-c4626c60a5fb,58287324-f181-4be7-abc1-f2b5534d9d2a,2019-02-27T15:18:39.002845,Jaffle Shop again. Ordered a vanilla ice. This place is my least favorite.
34a21bc6-5c4e-40fa-9a5e-350e6b88cd26,268714ce-ef29-431c-8066-dbb7db8fac27,2019-02-27T15:28:49.874272,Jaffle shop is just meh. Ordered a adele-ade.
3aff55c2-3e8f-41a3-8e71-70194b03a830,61d5b1b4-2628-43eb-8295-286614526088,2019-02-27T07:43:37.278202,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
911bfcb5-594a-4ca7-934d-ca9a6d9b3ff9,0faa8428-c21a-433b-8a34-7badda9f6a59,2019-02-27T19:09:53.338254,Jaffle Shop again. Ordered a tangaroo and a nutellaphone who dis?. This place is inedible.
5f9b550a-af46-4574-9c25-d89ce011c1b1,f76e400c-1f96-4154-aa3b-f8a477268e1d,2019-02-27T07:51:54.224358,Jaffle shop is alright. Ordered a adele-ade.
f57b315b-03b3-46f7-bbbf-f87ac5763c21,62a0838f-4c0b-49dd-984d-8b2f52b2bb5f,2019-02-27T13:32:02.169852,Jaffle Shop again. Ordered a tangaroo and a nutellaphone who dis?. This place is the worst.
6b190636-2dc1-431f-93fa-628f5bd65474,33f4005a-640e-4abf-9126-c1357da38b84,2019-02-27T08:25:29.795995,Jaffles from the Jaffle Shop are amazing! Ordered a tangaroo.
ba9bf646-5a2c-433f-851c-bcaa6db32db1,019ec255-6c37-474d-baf4-8fbb77c5b78e,2019-02-27T15:32:55.475831,Jaffle Shop again. Ordered a tangaroo and a mel-bun. This place is disgusting.
c828fc7e-b6c5-4829-b1de-bd40b330917d,5aff7936-5b61-4c7a-a044-c9d08848ecc5,2019-02-27T14:53:09.291500,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover .
f70781b9-20d1-44a5-bb3d-533c064bb971,77ff6c87-4a31-4440-9ce0-0fd0b090cfd2,2019-02-27T09:04:02.128057,Jaffle shop is fine. Ordered a tangaroo.
e4f0be6c-7166-41d4-84db-9371798c1182,04c8687b-eb67-4392-84f2-da94ff1d6290,2019-02-27T18:15:18.249075,Jaffles from the Jaffle Shop are delicious! Ordered a for richer or pourover  and a nutellaphone who dis?.
0d83a32d-dc1b-4757-8cf4-8a2272420534,1de35550-1ea6-43fa-b9b8-e3c8ce32160d,2019-02-27T14:28:00.562169,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo and a mel-bun.
bfc5fe81-6823-4377-9185-44c1ed544cd3,36fa3cc1-f3c2-4fc0-ae63-68518be110a6,2019-02-27T16:51:08.717399,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade.
5b6c06a5-d2c9-4829-9af4-80c5724432e8,375a926c-66ff-4805-9544-6cb093062fad,2019-02-27T10:27:32.991348,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo and a flame impala.
3eb4ea6d-d0e7-4d33-aa15-784577f5ec4f,4c4055d9-21db-4227-b890-9f993ed1a64c,2019-02-27T08:00:41.715754,Jaffle Shop again. Ordered a adele-ade. This place is the worst.
a89f38a6-3a8f-4fba-a0f8-96de3c40a2d0,6865301f-0619-4189-971c-ebf0a36a2281,2019-02-27T14:20:04.123894,Jaffles from the Jaffle Shop are amazing! Ordered a for richer or pourover  and a the krautback.
07f655a8-5ffa-456e-b433-e0757628fa6e,b2457dc1-4af7-4d7c-a327-ca8286080b87,2019-02-27T07:44:05.771745,Jaffle Shop again. Ordered a for richer or pourover . This place is inedible.
116bf113-f7f0-4523-9fb0-fa3c8ccbd988,ee2829c2-fc72-43af-a592-65224d5ff356,2019-02-27T14:45:45.934111,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade and a flame impala.
0ec41098-2bdd-4487-aa53-90ec72972f7b,737428c5-d3ec-458a-8081-ff5f5f94be8f,2019-02-27T08:40:00.937172,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
1c515dd2-fe86-428a-a68c-cc6f3e497255,dd4f5b42-9ff1-4b3e-a448-5582834690ee,2019-02-27T07:54:41.351460,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice.
01881b34-76d2-445c-8ae2-ebafc8c26010,d4ba0479-9205-4976-892d-a7bf5059e876,2019-02-27T16:48:59.179816,Jaffle shop is not bad. Ordered a adele-ade.
e4675870-3f92-42d3-a532-fe6816244b82,9f518778-37c8-491c-9f29-3d18b281333e,2019-02-27T12:25:22.841226,Jaffle Shop again. Ordered a chai and mighty. This place is awful.
b6bd8b6b-ed00-4069-8ac6-67bba1f1ac75,9bcac9e8-d2fd-4bc5-a3d8-26e3e096c9a3,2019-02-27T08:34:46.698924,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo.
7812b56d-37b7-4be9-a26f-36243dae4dbc,33950215-bb6b-449f-80c8-8a71e1179b0c,2019-02-27T07:25:33.301883,Jaffle Shop again. Ordered a tangaroo. This place is gross.
20d7bf34-f88f-49b9-95af-d21da64722d2,1b413587-cdba-4581-8e15-8cdc33303834,2019-02-27T14:24:46.966477,Jaffle Shop again. Ordered a adele-ade and a the krautback. This place is gross.
e7422756-d060-4118-b24c-7bced99b2175,d83e168d-885f-4e81-95f8-476a2a9396ab,2019-02-27T15:46:20.428707,Jaffles from the Jaffle Shop are sooo gooood! Ordered a chai and mighty and a doctor stew.
fa438a83-f8b8-4735-951b-646789f6d94f,f18b9b13-5e0f-4782-8a14-bf4d91718311,2019-02-27T07:48:35.273507,Jaffle shop is just meh. Ordered a tangaroo.
6fa06c62-2e60-4998-8608-b0adce05b5da,18a8b9bf-c075-4434-802b-d306e4e8c3c1,2019-02-27T09:04:56.292043,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo.
f37bd13f-e7e0-4fa3-aa4d-e031fb8e1652,e2e4c964-ab23-4210-a8ee-ceea6eb90f01,2019-02-27T14:00:45.209941,Jaffles from the Jaffle Shop are my favorite! Ordered a vanilla ice.
7e7be9d9-d7ff-420e-b55b-5beb2e9f6b45,2b12b686-cc59-4ec4-a4a3-64ebe247e3bc,2019-02-27T13:31:33.003569,Jaffle Shop again. Ordered a tangaroo and a nutellaphone who dis?. This place is gross.
3500b9e8-ddb0-43d4-ac1b-2129e453cd64,3c257252-e78e-4e99-a2c5-445beb7ab250,2019-02-27T07:46:47.977359,Jaffle Shop again. Ordered a for richer or pourover . This place is gross.
4f193335-4903-4cb9-b275-c7f1e3b0c624,b1445e09-f4e5-448b-b50b-541d105bbff5,2019-02-27T15:24:33.565707,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty and a the krautback.
a5db68fa-d15e-48c1-8f92-13fca236bdb9,23b5b221-34d8-4f52-98b8-62e6c0972f90,2019-02-27T12:52:00.142052,Jaffle Shop again. Ordered a vanilla ice. This place is disgusting.
ecbc898a-c367-4f27-bf73-d9d2ac8dfb6f,fb82d107-b35f-438a-96a9-d512d50f19ef,2019-02-27T17:31:11.433678,Jaffles from the Jaffle Shop are my favorite! Ordered a chai and mighty.
6d12e711-072d-42cc-8078-a257fc05c99a,b96e5020-5c73-4b9f-92f0-b349a764c7f9,2019-02-27T19:17:46.638097,Jaffle Shop again. Ordered a adele-ade and a flame impala. This place is terrible.
